"Wall Time","DS8-phase2 - _step","DS8-phase2 - _step__MIN","DS8-phase2 - _step__MAX","DS8-phase2 - Log ZCSMC","DS8-phase2 - Log ZCSMC__MIN","DS8-phase2 - Log ZCSMC__MAX","DS8-phase1 - _step","DS8-phase1 - _step__MIN","DS8-phase1 - _step__MAX","DS8-phase1 - Log ZCSMC","DS8-phase1 - Log ZCSMC__MIN","DS8-phase1 - Log ZCSMC__MAX","DS6-phase2 - _step","DS6-phase2 - _step__MIN","DS6-phase2 - _step__MAX","DS6-phase2 - Log ZCSMC","DS6-phase2 - Log ZCSMC__MIN","DS6-phase2 - Log ZCSMC__MAX","DS6-phase1 - _step","DS6-phase1 - _step__MIN","DS6-phase1 - _step__MAX","DS6-phase1 - Log ZCSMC","DS6-phase1 - Log ZCSMC__MIN","DS6-phase1 - Log ZCSMC__MAX","DS5-phase2 - _step","DS5-phase2 - _step__MIN","DS5-phase2 - _step__MAX","DS5-phase2 - Log ZCSMC","DS5-phase2 - Log ZCSMC__MIN","DS5-phase2 - Log ZCSMC__MAX","DS5-phase1 - _step","DS5-phase1 - _step__MIN","DS5-phase1 - _step__MAX","DS5-phase1 - Log ZCSMC","DS5-phase1 - Log ZCSMC__MIN","DS5-phase1 - Log ZCSMC__MAX","DS4-phase2 - _step","DS4-phase2 - _step__MIN","DS4-phase2 - _step__MAX","DS4-phase2 - Log ZCSMC","DS4-phase2 - Log ZCSMC__MIN","DS4-phase2 - Log ZCSMC__MAX","DS4-phase1 - _step","DS4-phase1 - _step__MIN","DS4-phase1 - _step__MAX","DS4-phase1 - Log ZCSMC","DS4-phase1 - Log ZCSMC__MIN","DS4-phase1 - Log ZCSMC__MAX","DS3-phase2 - _step","DS3-phase2 - _step__MIN","DS3-phase2 - _step__MAX","DS3-phase2 - Log ZCSMC","DS3-phase2 - Log ZCSMC__MIN","DS3-phase2 - Log ZCSMC__MAX","DS3-phase1 - _step","DS3-phase1 - _step__MIN","DS3-phase1 - _step__MAX","DS3-phase1 - Log ZCSMC","DS3-phase1 - Log ZCSMC__MIN","DS3-phase1 - Log ZCSMC__MAX"
"1727056372.016077","","","","","","","","","","","","","41","41","41","-7053.3203125","-7053.3203125","-7053.3203125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056376.648098","","","","","","","","","","","","","42","42","42","-7051.087890625","-7051.087890625","-7051.087890625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056381.8804274","","","","","","","","","","","","","43","43","43","-7055.701171875","-7055.701171875","-7055.701171875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056386.674515","","","","","","","","","","","","","44","44","44","-7034.875","-7034.875","-7034.875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056391.3155518","","","","","","","","","","","","","45","45","45","-7024.73046875","-7024.73046875","-7024.73046875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056395.945295","","","","","","","","","","","","","46","46","46","-7027.84765625","-7027.84765625","-7027.84765625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056401.1829574","","","","","","","","","","","","","47","47","47","-7060.1484375","-7060.1484375","-7060.1484375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056405.9728906","","","","","","","","","","","","","48","48","48","-7051.388671875","-7051.388671875","-7051.388671875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056410.6157677","","","","","","","","","","","","","49","49","49","-7056.2421875","-7056.2421875","-7056.2421875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056415.2680502","","","","","","","","","","","","","50","50","50","-7037.6328125","-7037.6328125","-7037.6328125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056420.63706","","","","","","","","","","","","","51","51","51","-7052.908203125","-7052.908203125","-7052.908203125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056425.2749035","","","","","","","","","","","","","52","52","52","-6979.0625","-6979.0625","-6979.0625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056429.9013247","","","","","","","","","","","","","53","53","53","-7061.15234375","-7061.15234375","-7061.15234375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056434.552069","","","","","","","","","","","","","54","54","54","-7049.86328125","-7049.86328125","-7049.86328125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056439.9283001","","","","","","","","","","","","","55","55","55","-7070.544921875","-7070.544921875","-7070.544921875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056444.596628","","","","","","","","","","","","","56","56","56","-7063.23828125","-7063.23828125","-7063.23828125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056449.2376823","","","","","","","","","","","","","57","57","57","-7044.89453125","-7044.89453125","-7044.89453125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056453.899378","","","","","","","","","","","","","58","58","58","-7059.060546875","-7059.060546875","-7059.060546875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056459.3008177","","","","","","","","","","","","","59","59","59","-7036.83984375","-7036.83984375","-7036.83984375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056463.9477973","","","","","","","","","","","","","60","60","60","-7068.37109375","-7068.37109375","-7068.37109375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056468.5932791","","","","","","","","","","","","","61","61","61","-7111.072265625","-7111.072265625","-7111.072265625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056473.2236202","","","","","","","","","","","","","62","62","62","-7122.77734375","-7122.77734375","-7122.77734375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056478.6173186","","","","","","","","","","","","","63","63","63","-7051.126953125","-7051.126953125","-7051.126953125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056483.2629154","","","","","","","","","","","","","64","64","64","-7065.615234375","-7065.615234375","-7065.615234375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056487.9061263","","","","","","","","","","","","","65","65","65","-6950.15234375","-6950.15234375","-6950.15234375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056492.5456812","","","","","","","","","","","","","66","66","66","-7013.802734375","-7013.802734375","-7013.802734375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056497.9430132","","","","","","","","","","","","","67","67","67","-6927.009765625","-6927.009765625","-6927.009765625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056502.5903747","","","","","","","","","","","","","68","68","68","-7008.17578125","-7008.17578125","-7008.17578125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056507.2414725","","","","","","","","","","","","","69","69","69","-7042.140625","-7042.140625","-7042.140625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056512.036642","","","","","","","","","","","","","70","70","70","-6927.5234375","-6927.5234375","-6927.5234375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056517.2772756","","","","","","","","","","","","","71","71","71","-7004.705078125","-7004.705078125","-7004.705078125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056521.9390836","","","","","","","","","","","","","72","72","72","-7033.03125","-7033.03125","-7033.03125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056526.5871887","","","","","","","","","","","","","73","73","73","-6954.5859375","-6954.5859375","-6954.5859375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056531.3677719","","","","","","","","","","","","","74","74","74","-7000.9140625","-7000.9140625","-7000.9140625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056536.6143413","","","","","","","","","","","","","75","75","75","-7019.962890625","-7019.962890625","-7019.962890625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056541.2425447","","","","","","","","","","","","","76","76","76","-7013.080078125","-7013.080078125","-7013.080078125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056546.022315","","","","","","","","","","","","","77","77","77","-7063.38671875","-7063.38671875","-7063.38671875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056550.6570094","","","","","","","","","","","","","78","78","78","-7010.70703125","-7010.70703125","-7010.70703125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056555.8966875","","","","","","","","","","","","","79","79","79","-6957.03125","-6957.03125","-6957.03125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056560.680111","","","","","","","","","","","","","80","80","80","-7147","-7147","-7147","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056565.3451042","","","","","","","","","","","","","81","81","81","-7018.177734375","-7018.177734375","-7018.177734375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056569.9799643","","","","","","","","","","","","","82","82","82","-6917.033203125","-6917.033203125","-6917.033203125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056575.2498462","","","","","","","","","","","","","83","83","83","-6924.388671875","-6924.388671875","-6924.388671875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056580.0912175","","","","","","","","","","","","","84","84","84","-6938.16796875","-6938.16796875","-6938.16796875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056584.731538","","","","","","","","","","","","","85","85","85","-6955.67578125","-6955.67578125","-6955.67578125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056589.3598695","","","","","","","","","","","","","86","86","86","-6978.357421875","-6978.357421875","-6978.357421875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056594.6027703","","","","","","","","","","","","","87","87","87","-6933.81640625","-6933.81640625","-6933.81640625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056599.3878756","","","","","","","","","","","","","88","88","88","-6978.7578125","-6978.7578125","-6978.7578125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056604.0231507","","","","","","","","","","","","","89","89","89","-6953.318359375","-6953.318359375","-6953.318359375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056608.651142","","","","","","","","","","","","","90","90","90","-6955.24609375","-6955.24609375","-6955.24609375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056614.0136695","","","","","","","","","","","","","91","91","91","-6932.3515625","-6932.3515625","-6932.3515625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056618.6646585","","","","","","","","","","","","","92","92","92","-6945.740234375","-6945.740234375","-6945.740234375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056623.2963681","","","","","","","","","","","","","93","93","93","-6917.1171875","-6917.1171875","-6917.1171875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056627.9330506","","","","","","","","","","","","","94","94","94","-6963.013671875","-6963.013671875","-6963.013671875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056633.3263412","","","","","","","","","","","","","95","95","95","-7091.263671875","-7091.263671875","-7091.263671875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056637.9657753","","","","","","","","","","","","","96","96","96","-6964.412109375","-6964.412109375","-6964.412109375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056642.6050699","","","","","","","","","","","","","97","97","97","-6930.146484375","-6930.146484375","-6930.146484375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056647.3226173","","","","","","","","","","","","","98","98","98","-6934.982421875","-6934.982421875","-6934.982421875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056652.7308397","","","","","","","","","","","","","99","99","99","-6932.16015625","-6932.16015625","-6932.16015625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056821.728585","","","","","","","0","0","0","-9775.677734375","-9775.677734375","-9775.677734375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056825.5101886","","","","","","","1","1","1","-9450.69140625","-9450.69140625","-9450.69140625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056829.2393084","","","","","","","2","2","2","-9078.9453125","-9078.9453125","-9078.9453125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056833.7036679","","","","","","","3","3","3","-9221.0234375","-9221.0234375","-9221.0234375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056837.4432106","","","","","","","4","4","4","-9156.90625","-9156.90625","-9156.90625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056841.1356096","","","","","","","5","5","5","-9096.03515625","-9096.03515625","-9096.03515625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056844.8476138","","","","","","","6","6","6","-9224.31640625","-9224.31640625","-9224.31640625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056849.0228639","","","","","","","7","7","7","-9286.66796875","-9286.66796875","-9286.66796875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056852.5059943","","","","","","","8","8","8","-9236.068359375","-9236.068359375","-9236.068359375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056855.983995","","","","","","","9","9","9","-9087.33203125","-9087.33203125","-9087.33203125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056859.4917521","","","","","","","10","10","10","-9273.875","-9273.875","-9273.875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056863.429996","","","","","","","11","11","11","-9114.009765625","-9114.009765625","-9114.009765625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056866.9177866","","","","","","","12","12","12","-9072.173828125","-9072.173828125","-9072.173828125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056870.618998","","","","","","","13","13","13","-9057.0703125","-9057.0703125","-9057.0703125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056874.3360443","","","","","","","14","14","14","-9279.57421875","-9279.57421875","-9279.57421875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056878.9262657","","","","","","","15","15","15","-9063.001953125","-9063.001953125","-9063.001953125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056882.678091","","","","","","","16","16","16","-8915.640625","-8915.640625","-8915.640625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056886.4217522","","","","","","","17","17","17","-9121.408203125","-9121.408203125","-9121.408203125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056890.1744478","","","","","","","18","18","18","-9124.8984375","-9124.8984375","-9124.8984375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056894.6568513","","","","","","","19","19","19","-9155.23046875","-9155.23046875","-9155.23046875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056898.3863606","","","","","","","20","20","20","-8911.44140625","-8911.44140625","-8911.44140625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056902.1072946","","","","","","","21","21","21","-8795.9375","-8795.9375","-8795.9375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056905.7996638","","","","","","","22","22","22","-8868.5703125","-8868.5703125","-8868.5703125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056909.995936","","","","","","","23","23","23","-8709.140625","-8709.140625","-8709.140625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056913.5097752","","","","","","","24","24","24","-8833.23828125","-8833.23828125","-8833.23828125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056917.081264","","","","","","","25","25","25","-8949.38671875","-8949.38671875","-8949.38671875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056920.8068256","","","","","","","26","26","26","-9047.203125","-9047.203125","-9047.203125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056925.0828874","","","","","","","27","27","27","-8834.447265625","-8834.447265625","-8834.447265625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056928.620327","","","","","","","28","28","28","-8767.755859375","-8767.755859375","-8767.755859375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056932.0605268","","","","","","","29","29","29","-9055.18359375","-9055.18359375","-9055.18359375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056935.509182","","","","","","","30","30","30","-8923.033203125","-8923.033203125","-8923.033203125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056939.862754","","","","","","","31","31","31","-8967.51953125","-8967.51953125","-8967.51953125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056943.374736","","","","","","","32","32","32","-8883.55078125","-8883.55078125","-8883.55078125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056946.8529127","","","","","","","33","33","33","-8936.490234375","-8936.490234375","-8936.490234375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056950.3531878","","","","","","","34","34","34","-9077.0234375","-9077.0234375","-9077.0234375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056954.5313787","","","","","","","35","35","35","-8751.97265625","-8751.97265625","-8751.97265625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056958.013587","","","","","","","36","36","36","-8739.01953125","-8739.01953125","-8739.01953125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056961.5393734","","","","","","","37","37","37","-9039.40625","-9039.40625","-9039.40625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056965.2312427","","","","","","","38","38","38","-8763.306640625","-8763.306640625","-8763.306640625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056969.4021676","","","","","","","39","39","39","-8847.046875","-8847.046875","-8847.046875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056972.909966","","","","","","","40","40","40","-8974.3046875","-8974.3046875","-8974.3046875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056976.3386343","","","","","","","41","41","41","-8894.939453125","-8894.939453125","-8894.939453125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056979.7985363","","","","","","","42","42","42","-8801.9140625","-8801.9140625","-8801.9140625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056983.9201136","","","","","","","43","43","43","-8791.42578125","-8791.42578125","-8791.42578125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056987.34996","","","","","","","44","44","44","-8796.78515625","-8796.78515625","-8796.78515625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056991.0109124","","","","","","","45","45","45","-8874.7578125","-8874.7578125","-8874.7578125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056994.458774","","","","","","","46","46","46","-8983.796875","-8983.796875","-8983.796875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727056998.6800897","","","","","","","47","47","47","-8791.02734375","-8791.02734375","-8791.02734375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057002.1363528","","","","","","","48","48","48","-8763.94921875","-8763.94921875","-8763.94921875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057005.656065","","","","","","","49","49","49","-8801.501953125","-8801.501953125","-8801.501953125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057009.1126337","","","","","","","50","50","50","-8868.251953125","-8868.251953125","-8868.251953125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057013.3007271","","","","","","","51","51","51","-9033.294921875","-9033.294921875","-9033.294921875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057016.929067","","","","","","","52","52","52","-8863.65234375","-8863.65234375","-8863.65234375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057020.4089768","","","","","","","53","53","53","-8883.74609375","-8883.74609375","-8883.74609375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057023.8514218","","","","","","","54","54","54","-8886.169921875","-8886.169921875","-8886.169921875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057028.0143087","","","","","","","55","55","55","-8872.140625","-8872.140625","-8872.140625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057031.694827","","","","","","","56","56","56","-8757.853515625","-8757.853515625","-8757.853515625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057035.4029815","","","","","","","57","57","57","-8806.365234375","-8806.365234375","-8806.365234375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057038.9709976","","","","","","","58","58","58","-8682.095703125","-8682.095703125","-8682.095703125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057043.1726475","","","","","","","59","59","59","-8652.91015625","-8652.91015625","-8652.91015625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057046.8475707","","","","","","","60","60","60","-8735.59765625","-8735.59765625","-8735.59765625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057050.3620772","","","","","","","61","61","61","-8656.15625","-8656.15625","-8656.15625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057053.8539956","","","","","","","62","62","62","-8818.0546875","-8818.0546875","-8818.0546875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057058.1362174","","","","","","","63","63","63","-8849.025390625","-8849.025390625","-8849.025390625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057061.6352053","","","","","","","64","64","64","-8774.3359375","-8774.3359375","-8774.3359375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057065.1426396","","","","","","","65","65","65","-8818.1875","-8818.1875","-8818.1875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057068.6203713","","","","","","","66","66","66","-8776.37890625","-8776.37890625","-8776.37890625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057072.943346","","","","","","","67","67","67","-8855.7109375","-8855.7109375","-8855.7109375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057076.4363441","","","","","","","68","68","68","-8951.591796875","-8951.591796875","-8951.591796875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057079.913668","","","","","","","69","69","69","-8818.43359375","-8818.43359375","-8818.43359375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057083.3002012","","","","","","","70","70","70","-8656.546875","-8656.546875","-8656.546875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057087.4101744","","","","","","","71","71","71","-9093.646484375","-9093.646484375","-9093.646484375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057090.9140956","","","","","","","72","72","72","-8758.546875","-8758.546875","-8758.546875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057094.3968904","","","","","","","73","73","73","-8816.1484375","-8816.1484375","-8816.1484375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057097.8908107","","","","","","","74","74","74","-8797.837890625","-8797.837890625","-8797.837890625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057102.1608245","","","","","","","75","75","75","-8722.462890625","-8722.462890625","-8722.462890625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057105.645956","","","","","","","76","76","76","-8878.015625","-8878.015625","-8878.015625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057109.1073084","","","","","","","77","77","77","-8680.515625","-8680.515625","-8680.515625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
